Id_Cliente,Provincia,Familia_Potencial,segment,share_12m,potencial_anual_eur,euros_12m,gap_eur,dies_sense_compra,num_intervals,data_alerta,dies_retard,z_score,cicle_mig_dies,proxim_pedido_esperat,dies_stock,tipus_alerta,finestra_captura_dies,canal,urgencia,prioritat,motiu
38003,Gipúzkoa,Anestesia,marginal,0.198,4546.72,901.12,3645.6,27,2,2025-12-01,0,0.0,800.5,2028-01-13,,oportunitat_captura,,televenda,baixa,72.91,Client MARGINAL d'Anestesia. Share: 20%. Gap: 3646€/any. Baixa vinculació. Cal investigar.
1000101184,Zaragoza,Bioseguridad,fugat,0.107,1086.44,115.74,970.7,419,0,2025-12-01,419,,,,,fugat,,delegat,mitjana,72.8,Client FUGAT. Porta MÉS D'UN ANY sense comprar (419 dies). Historial previ de 419 dies. Requereix recuperació directa per delegat. Gap potencial: 971€/any.
16680,Madrid,Anestesia,promiscu,0.327,1802.36,589.25,1213.11,210,1,2025-12-01,0,0.0,322.0,2026-03-23,,finestra_captura,14.0,delegat,mitjana,72.79,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 322 dies. Share: 33%. Gap: 1213€/any. Moment òptim per contactar.
1000082024,Castellón,Anestesia,promiscu,0.646,3410.04,2203.87,1206.17,0,2,2025-12-01,0,0.0,455.0,2027-03-01,,finestra_captura,14.0,delegat,mitjana,72.37,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 455 dies. Share: 65%. Gap: 1206€/any. Moment òptim per contactar.
1000081105,Sevilla,Bioseguridad,promiscu,0.278,1667.34,462.87,1204.47,4,2,2025-12-01,0,0.0,567.5,2027-06-17,,finestra_captura,14.0,delegat,mitjana,72.27,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 568 dies. Share: 28%. Gap: 1204€/any. Moment òptim per contactar.
21419,,Anestesia,fugat,1.0,2223.12,4916.11,0.0,426,4,2025-12-01,90,,336.0,,,fugat,,delegat,mitjana,71.46,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (426 dies). Historial previ de 1770 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
24217,Sta.Cruz Tenerife,Anestesia,promiscu,0.652,3410.04,2222.91,1187.13,76,13,2025-12-01,0,0.0,128.2,2026-01-22,,finestra_captura,13.0,delegat,mitjana,71.23,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 128 dies. Share: 65%. Gap: 1187€/any. Moment òptim per contactar.
21083,Pontevedra,Anestesia,promiscu,0.342,1802.36,615.91,1186.45,101,2,2025-12-01,0,0.0,777.0,2027-10-08,,finestra_captura,14.0,delegat,mitjana,71.19,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 777 dies. Share: 34%. Gap: 1186€/any. Moment òptim per contactar.
1000074382,A Coruña,Anestesia,promiscu,0.343,1802.36,617.89,1184.47,178,2,2025-12-01,0,0.0,277.0,2026-03-10,,finestra_captura,14.0,delegat,mitjana,71.07,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 277 dies. Share: 34%. Gap: 1184€/any. Moment òptim per contactar.
36795,Palencia,Anestesia,perdut,0.378,4546.72,1720.09,2826.63,277,0,2025-12-01,277,,,,,perdut,,televenda,baixa,70.67,Client sense comprar des de fa 277 dies. Historial previ de 277 dies. Possible pèrdua de compte. Requereix trucada de reactivació.
42109,Cádiz,Bioseguridad,promiscu,0.294,1667.34,490.88,1176.46,53,1,2025-12-01,0,0.0,707.0,2027-09-16,,finestra_captura,14.0,delegat,mitjana,70.59,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 707 dies. Share: 29%. Gap: 1176€/any. Moment òptim per contactar.
1000078028,Sta.Cruz Tenerife,Anestesia,promiscu,0.472,2223.12,1049.39,1173.73,222,3,2025-12-01,0,0.0,316.7,2026-03-05,,finestra_captura,14.0,delegat,mitjana,70.42,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 317 dies. Share: 47%. Gap: 1174€/any. Moment òptim per contactar.
1000100388,Vizcaya,Anestesia,promiscu,0.657,3410.04,2238.85,1171.19,195,2,2025-12-01,0,0.0,314.5,2026-03-30,,finestra_captura,14.0,delegat,mitjana,70.27,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 314 dies. Share: 66%. Gap: 1171€/any. Moment òptim per contactar.
1000082578,Sta.Cruz Tenerife,Anestesia,promiscu,0.657,3410.04,2239.69,1170.35,160,6,2025-12-01,0,0.0,177.3,2025-12-18,,finestra_captura,14.0,delegat,mitjana,70.22,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 177 dies. Share: 66%. Gap: 1170€/any. Moment òptim per contactar.
46,Sevilla,Bioseguridad,promiscu,0.474,2223.12,1053.28,1169.84,67,1,2025-12-01,0,0.0,814.0,2027-12-18,,finestra_captura,14.0,delegat,mitjana,70.19,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 814 dies. Share: 47%. Gap: 1170€/any. Moment òptim per contactar.
1000081793,Zaragoza,Anestesia,promiscu,0.474,2223.12,1054.7,1168.42,216,3,2025-12-01,0,0.0,410.7,2026-06-13,,finestra_captura,14.0,delegat,mitjana,70.11,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 411 dies. Share: 47%. Gap: 1168€/any. Moment òptim per contactar.
11402,Asturias,Bioseguridad,fugat,1.0,2223.12,4574.98,0.0,510,3,2025-12-01,106,,403.7,,,fugat,,delegat,mitjana,70.05,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (510 dies). Historial previ de 1721 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000057942,Madrid,Bioseguridad,fugat,0.142,1086.44,154.33,932.11,676,0,2025-12-01,676,,,,,fugat,,delegat,mitjana,69.91,Client FUGAT. Porta MÉS D'UN ANY sense comprar (676 dies). Historial previ de 676 dies. Requereix recuperació directa per delegat. Gap potencial: 932€/any.
15351,Sta.Cruz Tenerife,Bioseguridad,perdut,1.0,2778.9,4543.04,0.0,347,7,2025-12-01,211,,135.9,,,perdut,,televenda,baixa,69.47,Client sense comprar des de fa 347 dies. Historial previ de 1298 dies. Possible pèrdua de compte. Requereix trucada de reactivació.
1000040157,Sta.Cruz Tenerife,Anestesia,promiscu,0.661,3410.04,2252.36,1157.68,161,5,2025-12-01,0,0.0,319.8,2026-05-08,,finestra_captura,14.0,delegat,mitjana,69.46,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 320 dies. Share: 66%. Gap: 1158€/any. Moment òptim per contactar.
40897,Alicante,Bioseguridad,promiscu,0.308,1667.34,513.2,1154.14,62,1,2025-12-01,0,0.0,652.0,2027-07-14,,finestra_captura,14.0,delegat,mitjana,69.25,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 652 dies. Share: 31%. Gap: 1154€/any. Moment òptim per contactar.
4425,Madrid,Anestesia,promiscu,0.484,2223.12,1076.29,1146.83,151,3,2025-12-01,0,0.0,443.0,2026-09-19,,finestra_captura,14.0,delegat,mitjana,68.81,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 443 dies. Share: 48%. Gap: 1147€/any. Moment òptim per contactar.
2435,Sta.Cruz Tenerife,Bioseguridad,promiscu,0.588,2778.9,1634.02,1144.88,304,4,2025-12-01,0,0.0,365.0,2026-01-31,,finestra_captura,14.0,delegat,mitjana,68.69,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 365 dies. Share: 59%. Gap: 1145€/any. Moment òptim per contactar.
35472,Badajoz,Anestesia,promiscu,0.487,2223.12,1082.58,1140.54,17,2,2025-12-01,0,0.0,774.5,2027-12-28,,finestra_captura,14.0,delegat,mitjana,68.43,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 774 dies. Share: 49%. Gap: 1141€/any. Moment òptim per contactar.
43150,Madrid,Anestesia,promiscu,0.369,1802.36,664.41,1137.95,32,2,2025-12-01,0,0.0,50.0,2025-12-19,,finestra_captura,5.0,delegat,mitjana,68.28,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 50 dies. Share: 37%. Gap: 1138€/any. Moment òptim per contactar.
1000082472,Madrid,Anestesia,promiscu,0.488,2223.12,1085.53,1137.59,178,2,2025-12-01,0,0.0,582.5,2027-01-09,,finestra_captura,14.0,delegat,mitjana,68.26,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 582 dies. Share: 49%. Gap: 1138€/any. Moment òptim per contactar.
1000079276,Madrid,Anestesia,promiscu,0.497,2223.12,1103.89,1119.23,364,2,2025-12-01,0,0.0,488.0,2026-04-04,,finestra_captura,14.0,delegat,mitjana,67.15,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 488 dies. Share: 50%. Gap: 1119€/any. Moment òptim per contactar.
8896,Madrid,Bioseguridad,fugat,0.178,1086.44,192.92,893.52,385,0,2025-12-01,385,,,,,fugat,,delegat,mitjana,67.01,Client FUGAT. Porta MÉS D'UN ANY sense comprar (385 dies). Historial previ de 385 dies. Requereix recuperació directa per delegat. Gap potencial: 894€/any.
15569,Valladolid,Anestesia,fugat,1.0,2223.12,3021.84,0.0,683,2,2025-12-01,137,,546.0,,,fugat,,delegat,mitjana,66.94,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (683 dies). Historial previ de 1775 dies. Requereix recuperació directa per delegat. Gap potencial: 1,778€/any."
1000078714,Tarragona,Anestesia,promiscu,0.498,2223.12,1107.54,1115.58,0,2,2025-12-01,0,0.0,149.0,2026-04-29,,finestra_captura,14.0,delegat,mitjana,66.93,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 149 dies. Share: 50%. Gap: 1116€/any. Moment òptim per contactar.
16779,Madrid,Bioseguridad,fugat,0.181,1086.44,196.6,889.84,663,0,2025-12-01,663,,,,,fugat,,delegat,mitjana,66.74,Client FUGAT. Porta MÉS D'UN ANY sense comprar (663 dies). Historial previ de 663 dies. Requereix recuperació directa per delegat. Gap potencial: 890€/any.
1000072768,Madrid,Bioseguridad,fugat,1.0,1086.44,1719.96,0.0,584,3,2025-12-01,196,,387.7,,,fugat,,delegat,mitjana,65.92,Client FUGAT. Porta MÉS D'UN ANY sense comprar (584 dies). Historial previ de 1747 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
37961,Cádiz,Bioseguridad,promiscu,0.346,1667.34,576.44,1090.9,291,2,2025-12-01,0,0.0,542.0,2026-08-09,,finestra_captura,14.0,delegat,mitjana,65.45,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 542 dies. Share: 35%. Gap: 1091€/any. Moment òptim per contactar.
1000100566,Castellón,Anestesia,promiscu,0.68,3410.04,2320.39,1089.65,38,3,2025-12-01,0,0.0,224.3,2026-06-05,,finestra_captura,14.0,delegat,mitjana,65.38,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 224 dies. Share: 68%. Gap: 1090€/any. Moment òptim per contactar.
1000081560,Asturias,Bioseguridad,fugat,0.497,1086.44,540.17,546.27,396,0,2025-12-01,396,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (396 dies). Historial previ de 396 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
5748,Granada,Bioseguridad,fugat,0.76,1086.44,825.69,260.75,685,0,2025-12-01,685,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (685 dies). Historial previ de 685 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000100486,Palencia,Bioseguridad,fugat,0.43,1086.44,467.42,619.02,598,0,2025-12-01,598,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (598 dies). Historial previ de 598 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
6495,Burgos,Bioseguridad,fugat,0.355,1086.44,385.84,700.6,557,0,2025-12-01,557,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (557 dies). Historial previ de 557 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000081813,Vizcaya,Bioseguridad,fugat,1.0,1086.44,2359.15,0.0,605,0,2025-12-01,605,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (605 dies). Historial previ de 605 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000100500,Madrid,Bioseguridad,fugat,0.539,1086.44,586.11,500.33,404,0,2025-12-01,404,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (404 dies). Historial previ de 404 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000101576,Alicante,Bioseguridad,fugat,0.717,1086.44,779.03,307.41,371,0,2025-12-01,371,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (371 dies). Historial previ de 371 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000037399,Cuenca,Bioseguridad,fugat,0.29,1086.44,314.57,771.87,670,0,2025-12-01,670,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (670 dies). Historial previ de 670 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000077000,León,Bioseguridad,fugat,0.724,1086.44,786.38,300.06,439,0,2025-12-01,439,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (439 dies). Historial previ de 439 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
40074,Sevilla,Bioseguridad,fugat,0.29,1086.44,314.56,771.88,543,0,2025-12-01,543,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (543 dies). Historial previ de 543 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
15830,Valencia,Bioseguridad,fugat,0.271,1086.44,294.88,791.56,606,0,2025-12-01,606,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (606 dies). Historial previ de 606 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000100330,Madrid,Bioseguridad,fugat,0.27,1086.44,293.06,793.38,623,0,2025-12-01,623,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (623 dies). Historial previ de 623 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
42646,Granada,Bioseguridad,fugat,0.724,1086.44,786.38,300.06,459,0,2025-12-01,459,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (459 dies). Historial previ de 459 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
26902,Toledo,Bioseguridad,fugat,0.355,1086.44,385.84,700.6,598,0,2025-12-01,598,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (598 dies). Historial previ de 598 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000100020,Zaragoza,Bioseguridad,fugat,0.217,1086.44,235.91,850.53,460,0,2025-12-01,460,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (460 dies). Historial previ de 460 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000080480,Pontevedra,Bioseguridad,fugat,0.351,1086.44,380.97,705.47,677,0,2025-12-01,677,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (677 dies). Historial previ de 677 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000079014,Segovia,Bioseguridad,fugat,1.0,1086.44,1306.29,0.0,536,0,2025-12-01,536,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (536 dies). Historial previ de 536 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000078659,Madrid,Bioseguridad,fugat,0.271,1086.44,294.88,791.56,494,0,2025-12-01,494,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (494 dies). Historial previ de 494 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
1000078475,Sta.Cruz Tenerife,Bioseguridad,fugat,0.507,1086.44,550.47,535.97,434,0,2025-12-01,434,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (434 dies). Historial previ de 434 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
30661,Vizcaya,Bioseguridad,fugat,1.0,1086.44,1511.72,0.0,728,0,2025-12-01,728,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (728 dies). Historial previ de 728 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
22615,Valencia,Bioseguridad,fugat,0.71,1086.44,771.68,314.76,412,0,2025-12-01,412,,,,,fugat,,delegat,mitjana,65.19,Client FUGAT. Porta MÉS D'UN ANY sense comprar (412 dies). Historial previ de 412 dies. Requereix recuperació directa per delegat. Gap potencial: 869€/any.
22405,Asturias,Anestesia,promiscu,0.513,2223.12,1141.55,1081.57,140,1,2025-12-01,0,0.0,1445.0,2029-06-28,,finestra_captura,14.0,delegat,mitjana,64.89,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 1445 dies. Share: 51%. Gap: 1082€/any. Moment òptim per contactar.
1000082014,Madrid,Bioseguridad,promiscu,0.352,1667.34,586.77,1080.57,201,1,2025-12-01,0,0.0,1203.0,2028-08-29,,finestra_captura,14.0,delegat,mitjana,64.83,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 1203 dies. Share: 35%. Gap: 1081€/any. Moment òptim per contactar.
17316,Baleares,Anestesia,fugat,0.474,1802.36,854.77,947.59,588,2,2025-12-01,135,,453.0,,,fugat,,delegat,mitjana,64.46,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (588 dies). Historial previ de 1494 dies. Requereix recuperació directa per delegat. Gap potencial: 1,442€/any."
1000073805,Madrid,Anestesia,promiscu,0.405,1802.36,730.05,1072.31,266,2,2025-12-01,0,0.0,524.5,2026-08-16,,finestra_captura,14.0,delegat,mitjana,64.34,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 524 dies. Share: 41%. Gap: 1072€/any. Moment òptim per contactar.
1000079403,Madrid,Anestesia,fugat,0.058,4546.72,261.63,4285.09,515,1,2025-12-01,0,,1094.0,,,fugat,,delegat,mitjana,64.28,"Client FUGAT. Porta MÉS D'UN ANY sense comprar (515 dies). Historial previ de 1609 dies. Requereix recuperació directa per delegat. Gap potencial: 4,285€/any."
583,Valencia,Anestesia,perdut,0.247,3410.04,841.65,2568.39,297,0,2025-12-01,297,,,,,perdut,,televenda,baixa,64.21,Client sense comprar des de fa 297 dies. Historial previ de 297 dies. Possible pèrdua de compte. Requereix trucada de reactivació.
12011,A Coruña,Anestesia,promiscu,0.519,2223.12,1154.51,1068.61,32,2,2025-12-01,0,0.0,417.0,2026-12-21,,finestra_captura,14.0,delegat,mitjana,64.12,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 417 dies. Share: 52%. Gap: 1069€/any. Moment òptim per contactar.
1000082001,Vizcaya,Anestesia,promiscu,0.688,3410.04,2345.23,1064.81,174,1,2025-12-01,0,0.0,823.0,2027-09-11,,finestra_captura,14.0,delegat,mitjana,63.89,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 823 dies. Share: 69%. Gap: 1065€/any. Moment òptim per contactar.
1000082789,Madrid,Anestesia,promiscu,0.688,3410.04,2347.3,1062.74,151,3,2025-12-01,0,0.0,282.3,2026-04-11,,finestra_captura,14.0,delegat,mitjana,63.76,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 282 dies. Share: 69%. Gap: 1063€/any. Moment òptim per contactar.
4459,Madrid,Anestesia,promiscu,0.524,2223.12,1163.93,1059.19,89,1,2025-12-01,0,0.0,302.0,2026-07-02,,finestra_captura,14.0,delegat,mitjana,63.55,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 302 dies. Share: 52%. Gap: 1059€/any. Moment òptim per contactar.
1000101930,Madrid,Anestesia,promiscu,0.691,3410.04,2355.07,1054.97,20,1,2025-12-01,0,0.0,91.0,2026-02-10,,finestra_captura,9.0,delegat,mitjana,63.3,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 91 dies. Share: 69%. Gap: 1055€/any. Moment òptim per contactar.
38500,Ciudad Real,Anestesia,en_risc,0.958,2223.12,2128.99,94.13,59,48,2025-12-01,25,1.28,33.5,,,risc_fuga,,delegat,alta,63.3,Client en RISC de fuga (fidel). Share 12m: 96% → Share últims 3m anualitzat: 65% (-32%). Gap: 94€/any. Tendència negativa clara. Intervenir amb urgència.
1000101437,A Coruña,Anestesia,promiscu,0.526,2223.12,1168.88,1054.24,0,1,2025-12-01,0,0.0,434.0,2027-02-08,,finestra_captura,14.0,delegat,mitjana,63.25,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 434 dies. Share: 53%. Gap: 1054€/any. Moment òptim per contactar.
1000101042,Valencia,Anestesia,perdut,0.433,2223.12,962.66,1260.46,266,4,2025-12-01,187,,78.8,,,perdut,,televenda,baixa,63.02,Client sense comprar des de fa 266 dies. Historial previ de 581 dies. Possible pèrdua de compte. Requereix trucada de reactivació.
1000082381,Las Palmas,Anestesia,promiscu,0.531,2223.12,1181.18,1041.94,322,3,2025-12-01,0,0.0,360.7,2026-01-08,,finestra_captura,14.0,delegat,mitjana,62.52,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 361 dies. Share: 53%. Gap: 1042€/any. Moment òptim per contactar.
12382,A Coruña,Bioseguridad,promiscu,0.376,1667.34,626.4,1040.94,166,1,2025-12-01,0,0.0,657.0,2027-04-06,,finestra_captura,14.0,delegat,mitjana,62.46,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 657 dies. Share: 38%. Gap: 1041€/any. Moment òptim per contactar.
11137,Zaragoza,Anestesia,promiscu,0.532,2223.12,1182.75,1040.37,67,1,2025-12-01,0,0.0,555.0,2027-04-03,,finestra_captura,14.0,delegat,mitjana,62.42,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 555 dies. Share: 53%. Gap: 1040€/any. Moment òptim per contactar.
33565,Alicante,Bioseguridad,promiscu,0.379,1667.34,631.83,1035.51,131,1,2025-12-01,0,0.0,645.0,2027-04-29,,finestra_captura,14.0,delegat,mitjana,62.13,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 645 dies. Share: 38%. Gap: 1036€/any. Moment òptim per contactar.
1000101545,Madrid,Bioseguridad,promiscu,0.538,2223.12,1196.33,1026.79,55,2,2025-12-01,0,0.0,70.5,2025-12-16,,finestra_captura,7.0,delegat,mitjana,61.61,Client PROMISCU d'Bioseguridad en FINESTRA DE CAPTURA. Cicle: 70 dies. Share: 54%. Gap: 1027€/any. Moment òptim per contactar.
1000101714,Madrid,Anestesia,promiscu,0.54,2223.12,1199.63,1023.49,24,2,2025-12-01,0,0.0,138.5,2026-03-25,,finestra_captura,14.0,delegat,mitjana,61.41,Client PROMISCU d'Anestesia en FINESTRA DE CAPTURA. Cicle: 138 dies. Share: 54%. Gap: 1023€/any. Moment òptim per contactar.
