Id_Cliente,Familia_Potencial,any_mes,euros_venuts,num_pedidos,unitats,en_campana,anyo,mes,euros_12m,euros_3m,Potencial_EUR,share_12m,share_3m_annualized,gap_eur,cicle_mig_dies,cicle_std_dies,num_intervals,data_ultim_pedido,data_primer_pedido,dies_sense_compra,dies_historial,tendencia_negativa,segment,segment_anterior
42500,Anestesia,2025-04,893.33,1,15,0,2025,4,6190.7,2627.99,4546.72,1.0,1.0,0.0,111.28571428571429,69.11835457225173,7,2025-04-16,2023-02-27,229,1008,False,fidel,
42504,Anestesia,2023-03,3088.26,2,35,0,2023,3,3088.26,3088.26,3410.04,0.905637470528205,1.0,321.77999999999975,1.0,0.0,1,2023-03-09,2023-03-08,998,999,False,fugat,
42504,Bioseguridad,2023-03,756.24,1,18,0,2023,3,756.24,756.24,1667.34,0.4535607614523733,1.0,911.0999999999999,,,0,2023-03-10,2023-03-10,997,997,False,fugat,
42512,Anestesia,2025-04,590.57,1,5,0,2025,4,1649.8000000000002,1649.8000000000002,1802.36,0.9153554228899888,1.0,152.55999999999972,66.5,0.5,2,2025-04-14,2024-12-02,231,364,False,fidel,
42513,Anestesia,2024-08,1290.07,1,15,0,2024,8,2567.42,2567.42,2223.12,1.0,1.0,0.0,533.0,0.0,1,2024-08-28,2023-03-14,460,993,False,fugat,
42518,Anestesia,2025-08,456.11,1,5,0,2025,8,5058.7300000000005,1552.1799999999998,4546.72,1.0,1.0,0.0,108.625,87.60413446293502,8,2025-08-07,2023-03-22,116,985,False,fidel,
42518,Bioseguridad,2025-10,324.05,1,3,0,2025,10,5133.76,1458.21,2223.12,1.0,1.0,0.0,68.44444444444444,40.819687818260526,9,2025-10-31,2024-02-23,31,647,False,fidel,
42519,Anestesia,2025-11,472.44,1,4,0,2025,11,2157.8,1412.24,2223.12,0.9706178703803665,1.0,65.31999999999971,244.75,183.0046105976568,4,2025-11-25,2023-03-22,6,985,False,fidel,
42525,Anestesia,2025-11,1493.7,1,18,0,2025,11,11413.88,3159.6900000000005,3410.04,1.0,1.0,0.0,106.75,50.77831722300376,8,2025-11-24,2023-07-24,7,861,False,fidel,
42525,Bioseguridad,2025-06,0.0,1,1,0,2025,6,0.0,0.0,1667.34,0.0,0.0,1667.34,,,0,2025-06-27,2025-06-27,157,157,False,marginal,
42526,Anestesia,2025-07,590.57,1,5,0,2025,7,2013.0800000000002,2013.0800000000002,3410.04,0.5903391162567009,1.0,1396.9599999999998,411.0,1.0,2,2025-07-14,2023-04-14,140,962,False,promiscu,
42529,Bioseguridad,2025-07,1200.11,1,30,0,2025,7,6114.84,3171.91,1667.34,1.0,1.0,0.0,137.66666666666666,47.00236400674143,6,2025-07-22,2023-04-18,132,958,False,fidel,
42534,Anestesia,2025-08,1006.46,2,10,0,2025,8,9348.56,2908.61,6820.08,1.0,1.0,0.0,60.083333333333336,65.52665912096813,12,2025-08-25,2023-09-04,98,819,False,fidel,
42534,Bioseguridad,2025-08,275.44,1,3,0,2025,8,1490.6200000000001,1490.6200000000001,3334.68,0.44700540981443504,1.0,1844.0599999999997,65.33333333333333,92.39528607504221,3,2025-08-25,2025-02-10,98,294,False,promiscu,
42535,Anestesia,2025-10,755.2900000000001,1,6,0,2025,10,2594.8900000000003,2006.8700000000001,2223.12,1.0,1.0,0.0,184.0,93.8083151964686,5,2025-10-31,2023-04-25,31,951,False,fidel,
42535,Bioseguridad,2025-10,607.59,1,6,0,2025,10,902.47,902.47,1086.44,0.8306671330216119,1.0,183.97000000000003,562.0,0.0,1,2025-10-31,2024-04-17,31,593,False,fidel,
42537,Anestesia,2025-11,1558.82,1,20,0,2025,11,7777.86,4469.19,4546.72,1.0,1.0,0.0,154.16666666666666,72.10043149816943,6,2025-11-20,2023-05-10,11,936,False,fidel,
42542,Anestesia,2025-11,1099.5,1,20,0,2025,11,5909.4400000000005,3266.4700000000003,6820.08,0.8664766395702104,1.0,910.6399999999994,186.4,175.09151892653168,5,2025-11-21,2023-05-04,10,942,False,fidel,
42543,Anestesia,2025-06,199.04,1,2,0,2025,6,1597.13,614.19,2223.12,0.7184182590233547,1.0,625.9899999999998,192.0,215.54465894565794,4,2025-06-11,2023-05-05,173,941,False,fidel,
42543,Bioseguridad,2023-05,264.83,1,6,0,2023,5,264.83,264.83,1086.44,0.24375943448326642,0.9750377379330657,821.6100000000001,,,0,2023-05-05,2023-05-05,941,941,False,fugat,
42549,Anestesia,2025-06,160.14,1,2,0,2025,6,1094.95,442.08000000000004,3410.04,0.3210959402235751,0.5185628321075413,2315.09,123.66666666666667,50.384080378186475,6,2025-06-03,2023-05-23,181,923,False,promiscu,
42549,Bioseguridad,2025-05,163.56,1,4,0,2025,5,740.11,325.87,1667.34,0.44388666978540675,0.7817721640457256,927.2299999999999,112.33333333333333,52.98951678293442,6,2025-05-09,2023-07-05,206,880,False,promiscu,
42552,Anestesia,2025-09,1845.54,1,25,0,2025,9,22899.93,7214.1,3410.04,1.0,1.0,0.0,65.3076923076923,53.03610470582153,13,2025-09-24,2023-05-29,68,917,False,fidel,
42552,Bioseguridad,2024-09,0.0,1,2,0,2024,9,0.0,0.0,1667.34,0.0,0.0,1667.34,3.0,3.0,2,2024-09-04,2024-08-29,453,459,False,fugat,
42554,Anestesia,2025-10,265.77,1,2,0,2025,10,788.27,660.53,1802.36,0.43735435762000935,1.0,1014.0899999999999,253.33333333333334,197.57586447292144,3,2025-10-27,2023-09-28,35,795,False,promiscu,
42559,Anestesia,2025-10,892.51,1,7,0,2025,10,9310.05,2375.59,2223.12,1.0,1.0,0.0,66.6,30.15029021419197,10,2025-10-16,2023-12-20,46,712,False,fidel,
42559,Bioseguridad,2025-08,364.55,1,3,0,2025,8,1839.0,1839.0,1086.44,1.0,1.0,0.0,212.0,40.0,2,2025-08-01,2024-06-03,122,546,False,fidel,
42567,Anestesia,2025-09,590.57,1,5,0,2025,9,3042.15,1754.5,2223.12,1.0,1.0,0.0,174.0,24.21776207662467,4,2025-09-18,2023-10-23,74,770,False,fidel,
42574,Anestesia,2025-11,531.51,1,6,0,2025,11,9403.960000000001,2095.86,3410.04,1.0,1.0,0.0,91.77777777777777,20.874108245904264,9,2025-11-03,2023-07-31,28,854,False,fidel,
42574,Bioseguridad,2025-11,405.06,1,6,0,2025,11,9376.64,2216.52,1667.34,1.0,1.0,0.0,37.476190476190474,19.032851418181565,21,2025-11-03,2023-09-08,28,815,False,fidel,
42575,Anestesia,2025-10,590.5699999999999,1,5,0,2025,10,3232.46,1387.06,2223.12,1.0,1.0,0.0,165.2,149.98986632436205,5,2025-10-03,2023-06-30,59,885,False,fidel,
42580,Anestesia,2025-10,1107.32,1,10,0,2025,10,3246.8199999999997,3246.8199999999997,2223.12,1.0,1.0,0.0,415.0,33.0,2,2025-10-13,2023-07-06,49,879,False,fidel,
42591,Anestesia,2025-10,160.14,1,2,0,2025,10,1432.47,289.91999999999996,2223.12,0.6443511821224226,0.5216452553168519,790.6499999999999,78.1,48.812805696866064,10,2025-10-06,2023-08-17,56,837,False,promiscu,
42591,Bioseguridad,2025-09,64.94,1,2,0,2025,9,1062.22,194.82,1086.44,0.9777070063694268,0.717278450719782,24.220000000000027,57.38461538461539,69.02233580687259,13,2025-09-01,2023-08-17,91,837,True,en_risc,fidel
42595,Anestesia,2025-10,673.0300000000001,1,6,0,2025,10,2867.32,1160.2600000000002,2223.12,1.0,1.0,0.0,108.71428571428571,74.49393893985946,7,2025-10-06,2023-09-06,56,817,False,fidel,
42600,Anestesia,2025-10,3057.92,1,35,0,2025,10,7982.6900000000005,7409.330000000001,6820.08,1.0,1.0,0.0,126.33333333333333,51.09685791600976,3,2025-10-10,2024-09-26,52,431,False,fidel,
42615,Anestesia,2025-09,757.97,1,8,0,2025,9,4057.03,2066.1000000000004,2223.12,1.0,1.0,0.0,139.8,86.87093875399299,5,2025-09-04,2023-10-06,88,787,False,fidel,
42617,Anestesia,2025-11,590.57,1,5,0,2025,11,9536.54,1771.71,3410.04,1.0,1.0,0.0,73.8,47.49063065489865,10,2025-11-06,2023-10-30,25,763,False,fidel,
42620,Anestesia,2025-10,1029.58,1,14,0,2025,10,2907.3399999999997,1911.7799999999997,2223.12,1.0,1.0,0.0,183.75,89.84813576251875,4,2025-10-14,2023-10-10,48,783,False,fidel,
42625,Anestesia,2025-06,957.07,1,10,0,2025,6,2104.55,2104.55,2223.12,0.9466650473208825,1.0,118.56999999999971,306.0,134.0,2,2025-06-23,2023-10-20,161,773,False,fidel,
42627,Anestesia,2025-09,1542.43,1,25,0,2025,9,3755.25,3755.25,2223.12,1.0,1.0,0.0,341.5,13.5,2,2025-09-02,2023-10-20,90,773,False,fidel,
42630,Anestesia,2025-05,428.17,1,5,0,2025,5,1753.43,1259.51,3410.04,0.5141963144127342,1.0,1656.61,186.0,46.676189504571454,3,2025-05-06,2023-10-26,209,767,False,promiscu,
42635,Anestesia,2025-09,428.17,1,5,0,2025,9,3098.61,1523.9,3410.04,0.9086726255410494,1.0,311.42999999999984,134.4,30.532605522621225,5,2025-09-02,2023-10-31,90,762,False,fidel,
42636,Anestesia,2025-04,1378.0900000000001,1,15,0,2025,4,5056.9400000000005,5056.9400000000005,3410.04,1.0,1.0,0.0,262.0,81.0,2,2025-04-10,2023-11-03,235,759,False,fidel,
42640,Anestesia,2025-11,366.5,1,5,0,2025,11,2546.24,2546.24,3410.04,0.746689188396617,1.0,863.8000000000002,361.5,102.5,2,2025-11-12,2023-11-20,19,742,False,fidel,
42645,Anestesia,2025-09,109.96,1,2,0,2025,9,2082.72,696.48,4546.72,0.4580708730689375,0.6127318154625752,2464.0000000000005,101.5,31.889130854676278,6,2025-09-04,2024-01-04,88,697,False,promiscu,
42645,Bioseguridad,2025-09,404.55999999999995,1,6,0,2025,9,601.16,601.16,2223.12,0.27041275324768793,1.0,1621.96,468.0,0.0,1,2025-09-04,2024-05-24,88,556,False,promiscu,
42646,Anestesia,2025-07,467.58000000000004,1,5,0,2025,7,2282.55,1455.1399999999999,2223.12,1.0,1.0,0.0,114.25,48.53542520674976,4,2025-07-04,2024-04-03,150,607,False,fidel,
42646,Bioseguridad,2024-08,786.38,1,12,0,2024,8,786.38,786.38,1086.44,0.7238135562019071,1.0,300.06000000000006,,,0,2024-08-29,2024-08-29,459,459,False,fugat,
42650,Anestesia,2025-10,607.84,1,8,0,2025,10,3399.17,1579.48,3410.04,0.9968123541072832,1.0,10.86999999999989,84.125,53.59672914460359,8,2025-10-14,2023-12-11,48,721,False,fidel,
42658,Anestesia,2025-09,320.28,2,4,0,2025,9,2276.0,640.56,2223.12,1.0,1.0,0.0,56.333333333333336,37.23871939557297,12,2025-09-30,2023-11-24,62,738,False,fidel,
42658,Bioseguridad,2025-08,66.16,1,1,0,2025,8,451.88,132.32,1086.44,0.41592724862854824,0.48716910275763037,634.5600000000001,154.75,138.07131309580566,4,2025-08-04,2023-11-24,119,738,False,promiscu,
42663,Anestesia,2025-09,428.17,1,5,0,2025,9,2103.4900000000002,1609.57,3410.04,0.6168520017360501,1.0,1306.5499999999997,210.66666666666666,152.30743762389136,3,2025-09-05,2023-12-13,87,719,False,promiscu,
42699,Anestesia,2025-08,599.43,1,7,0,2025,8,2445.91,1780.83,3410.04,0.7172672461320101,1.0,964.1300000000001,140.66666666666666,56.6411707349188,3,2025-08-01,2024-06-05,122,544,False,fidel,
42700,Anestesia,2025-10,685.05,1,8,0,2025,10,1778.34,1778.34,3410.04,0.5215012140620051,1.0,1631.7,166.5,46.5,2,2025-10-03,2024-11-04,59,392,False,promiscu,
42701,Anestesia,2025-10,240.21,1,3,0,2025,10,1961.75,720.63,2223.12,0.8824309978768577,1.0,261.3699999999999,76.11111111111111,44.096975064924166,9,2025-10-22,2023-12-07,40,725,False,fidel,
42701,Bioseguridad,2023-12,378.3,2,12,0,2023,12,378.3,378.3,1086.44,0.34820146533632784,1.0,708.1400000000001,13.0,0.0,1,2023-12-20,2023-12-07,712,725,False,fugat,
42703,Anestesia,2025-10,295.29,1,2,0,2025,10,1398.49,1398.49,2223.12,0.6290663571916946,1.0,824.6299999999999,261.0,23.0,2,2025-10-10,2024-05-06,52,574,False,promiscu,
42709,Anestesia,2025-09,685.08,1,8,0,2025,9,1778.42,1778.42,3410.04,0.5215246741973701,1.0,1631.62,312.0,254.0,2,2025-09-03,2023-12-19,89,713,False,promiscu,
42718,Anestesia,2024-12,898.51,1,15,0,2024,12,2677.8,2677.8,2223.12,1.0,1.0,0.0,98.0,97.0,2,2024-12-17,2024-06-04,349,545,False,fidel,
42720,Anestesia,2025-10,599.43,1,7,0,2025,10,3700.42,1455.77,3410.04,1.0,1.0,0.0,82.28571428571429,20.926499166055912,7,2025-10-02,2024-03-05,60,636,False,fidel,
42721,Anestesia,2025-10,599.43,1,7,0,2025,10,2115.85,2115.85,3410.04,0.6204765926499396,1.0,1294.19,317.0,198.0,2,2025-10-03,2024-01-08,59,693,False,promiscu,
42722,Anestesia,2025-06,469.46000000000004,1,7,0,2025,6,1734.0,1734.0,3410.04,0.5084984340359644,1.0,1676.04,257.5,225.5,2,2025-06-06,2024-01-08,178,693,False,promiscu,
42724,Anestesia,2025-05,599.43,1,7,0,2025,5,2876.93,1680.2199999999998,3410.04,0.8436645904446868,1.0,533.1100000000001,120.75,24.963723680572976,4,2025-05-05,2024-01-08,210,693,False,fidel,
42725,Anestesia,2025-09,599.43,1,7,0,2025,9,2778.4300000000003,1780.79,3410.04,0.8147792987765541,1.0,631.6099999999997,120.2,114.62530261683064,5,2025-09-01,2024-01-09,91,692,False,fidel,
42726,Anestesia,2025-09,1198.86,2,14,0,2025,9,5123.73,2380.26,3410.04,1.0,1.0,0.0,67.11111111111111,44.03646076313593,9,2025-09-04,2024-01-09,88,692,False,fidel,
42727,Anestesia,2025-07,599.43,1,7,0,2025,7,1871.44,1871.44,3410.04,0.5488029465930019,1.0,1538.6,168.0,46.0,2,2025-07-03,2024-08-01,151,487,False,promiscu,
42730,Anestesia,2025-11,256.88,1,3,0,2025,11,4544.32,941.9099999999999,3410.04,1.0,1.0,0.0,66.5,16.390546055577282,10,2025-11-05,2024-01-10,26,691,False,fidel,
42731,Anestesia,2025-10,599.4300000000001,1,7,0,2025,10,2614.65,1783.3100000000002,3410.04,0.7667505366505966,1.0,795.3899999999999,142.0,39.098167049961134,3,2025-10-02,2024-08-02,60,486,False,fidel,
42732,Anestesia,2025-10,574.46,1,6,0,2025,10,3594.86,1516.43,3410.04,1.0,1.0,0.0,91.5,17.82086791750989,6,2025-10-03,2024-04-02,59,608,False,fidel,
42733,Anestesia,2025-10,428.17,1,5,0,2025,10,3375.4,1712.68,3410.04,0.9898417613869632,1.0,34.63999999999987,78.14285714285714,49.255684433165605,7,2025-10-03,2024-04-04,59,606,False,fidel,
42734,Anestesia,2025-08,599.4300000000001,1,7,0,2025,8,2012.7400000000002,2012.7400000000002,3410.04,0.5902394106813997,1.0,1397.2999999999997,225.0,15.0,2,2025-08-01,2024-05-08,122,572,False,promiscu,
42735,Anestesia,2025-11,599.43,1,7,0,2025,11,5919.34,1798.29,3410.04,1.0,1.0,0.0,49.23076923076923,20.884863293612895,13,2025-11-06,2024-02-05,25,665,False,fidel,
42736,Anestesia,2025-11,599.43,1,7,0,2025,11,4891.86,1798.29,3410.04,1.0,1.0,0.0,80.5,21.615966321217286,8,2025-11-06,2024-02-01,25,669,False,fidel,
42737,Anestesia,2025-11,342.54,1,4,0,2025,11,1856.46,1357.64,3410.04,0.5444100362459091,1.0,1553.58,202.66666666666666,39.20317447463775,3,2025-11-04,2024-03-06,27,635,False,promiscu,
42738,Anestesia,2025-10,599.43,1,7,0,2025,10,3360.44,1780.83,3410.04,0.9854547160737118,1.0,49.59999999999991,121.4,16.95405556201819,5,2025-10-06,2024-02-07,56,663,False,fidel,
42739,Anestesia,2025-10,599.43,1,7,0,2025,10,5206.96,1798.29,3410.04,1.0,1.0,0.0,75.5,23.08137777516758,8,2025-10-01,2024-02-05,61,665,False,fidel,
42740,Anestesia,2025-09,599.4200000000001,1,7,0,2025,9,3884.0600000000004,1455.6999999999998,3410.04,1.0,1.0,0.0,78.0,36.3278720229287,7,2025-09-02,2024-03-05,90,636,False,fidel,
42741,Anestesia,2025-10,1883.94,1,22,0,2025,10,5375.72,3879.2200000000003,3410.04,1.0,1.0,0.0,145.0,99.45602043114333,4,2025-10-02,2024-03-01,60,640,False,fidel,
42742,Anestesia,2025-10,685.08,1,8,0,2025,10,3141.59,2037.69,3410.04,0.9212765832658855,1.0,268.4499999999998,96.83333333333333,50.94250571859308,6,2025-10-07,2024-03-05,55,636,False,fidel,
42743,Anestesia,2025-10,428.17,1,5,0,2025,10,2191.5,1692.68,3410.04,0.6426610831544498,1.0,1218.54,209.66666666666666,63.67277457612651,3,2025-10-06,2024-01-16,56,685,False,promiscu,
42744,Anestesia,2025-07,1063.02,1,10,0,2025,7,2815.01,2241.65,1802.36,1.0,1.0,0.0,185.33333333333334,76.84327484490031,3,2025-07-21,2024-01-12,133,689,False,fidel,
42745,Anestesia,2025-09,599.43,1,7,0,2025,9,1866.48,1866.48,3410.04,0.547348418200373,1.0,1543.56,289.0,138.0,2,2025-09-02,2024-02-02,90,668,False,promiscu,
42747,Anestesia,2025-06,599.43,1,7,0,2025,6,3544.1600000000003,1798.29,3410.04,1.0,1.0,0.0,90.6,57.19650338963038,5,2025-06-04,2024-03-08,180,633,False,fidel,
42751,Anestesia,2025-01,581.9300000000001,1,7,0,2025,1,1579.5700000000002,1579.5700000000002,3410.04,0.46321157523078915,1.0,1830.4699999999998,171.0,50.0,2,2025-01-13,2024-02-06,322,664,False,promiscu,
42753,Anestesia,2025-04,599.4300000000001,1,7,0,2025,4,1763.3300000000002,1763.3300000000002,3410.04,0.5170995061641506,1.0,1646.7099999999998,214.0,124.0,2,2025-04-09,2024-02-06,236,664,False,promiscu,
42756,Anestesia,2025-11,599.4200000000001,1,7,0,2025,11,1763.3600000000001,1513.91,3410.04,0.5171083037149125,1.0,1646.6799999999998,152.5,178.04704434502696,4,2025-11-05,2024-03-05,26,636,False,promiscu,
42760,Anestesia,2024-09,183.22,1,1,0,2024,9,183.22,183.22,2223.12,0.08241570405556156,0.32966281622224625,2039.8999999999999,,,0,2024-09-10,2024-09-10,447,447,False,fugat,
42760,Bioseguridad,2025-10,795.05,1,24,0,2025,10,1590.09,1590.09,1086.44,1.0,1.0,0.0,101.0,2.0,2,2025-10-07,2025-03-19,55,257,False,fidel,
42766,Anestesia,2025-09,701.38,1,5,0,2025,9,1991.37,1475.4099999999999,1802.36,1.0,1.0,0.0,145.75,39.820691857374854,4,2025-09-03,2024-01-29,89,672,False,fidel,
42771,Anestesia,2025-10,377.43,1,2,0,2025,10,3125.25,1819.01,2223.12,1.0,1.0,0.0,208.0,52.66877632905477,3,2025-10-09,2024-01-24,53,677,False,fidel,
42776,Anestesia,2025-10,826.79,1,7,0,2025,10,9319.76,2763.37,2223.12,1.0,1.0,0.0,67.77777777777777,28.149512637493302,9,2025-10-03,2024-02-01,59,669,False,fidel,
42777,Anestesia,2024-10,299.87,1,5,0,2024,10,599.74,599.74,2223.12,0.26977401129943507,1.0,1623.3799999999999,253.0,0.0,1,2024-10-16,2024-02-06,411,664,False,fugat,
42778,Anestesia,2024-07,1224.82,2,30,0,2024,7,1224.82,1224.82,2223.12,0.5509464176472705,1.0,998.3,3.0,0.0,1,2024-07-04,2024-07-01,515,518,False,fugat,
42786,Anestesia,2025-10,428.14,1,5,0,2025,10,1350.23,1350.23,3410.04,0.39595723217322965,1.0,2059.81,301.5,176.5,2,2025-10-07,2024-02-12,55,658,False,promiscu,
42790,Anestesia,2024-05,143.34,1,1,0,2024,5,430.02,430.02,4546.72,0.09457806946546081,0.37831227786184324,4116.700000000001,85.0,0.0,1,2024-05-31,2024-03-07,549,634,False,fugat,
42790,Bioseguridad,2024-05,545.32,1,9,0,2024,5,1248.65,1248.65,2223.12,0.5616655871028106,1.0,974.4699999999998,94.0,0.0,1,2024-05-31,2024-02-27,549,643,False,fugat,
42793,Anestesia,2025-08,660.31,1,5,0,2025,8,2300.14,1680.9,2223.12,1.0,1.0,0.0,178.0,82.74055837375042,3,2025-08-28,2024-03-12,95,629,False,fidel,
42805,Anestesia,2025-10,442.93,1,3,0,2025,10,5177.47,1624.0700000000004,2223.12,1.0,1.0,0.0,57.9,20.471687766278578,10,2025-10-01,2024-03-01,61,640,False,fidel,
42805,Bioseguridad,2025-04,324.05,1,3,0,2025,4,1486.92,1067.51,1086.44,1.0,1.0,0.0,79.66666666666667,49.84197249529981,3,2025-04-02,2024-08-06,243,482,False,perdut,
42806,Anestesia,2025-10,160.14,1,2,0,2025,10,1405.8899999999999,400.34999999999997,3410.04,0.41227962135341517,0.46961325966850825,2004.15,64.33333333333333,33.34666400106613,9,2025-10-06,2024-03-06,56,635,False,promiscu,
42806,Bioseguridad,2025-09,97.4,1,3,0,2025,9,1009.12,260.96000000000004,1667.34,0.6052274880948098,0.6260510753655525,658.2199999999999,49.63636363636363,34.8171136793198,11,2025-09-03,2024-03-06,89,635,False,promiscu,
42807,Anestesia,2025-12,143.56,1,2,0,2025,12,1454.96,646.2099999999999,2223.12,0.654467595091583,1.0,768.1599999999999,105.83333333333333,42.42804366087233,6,2025-12-01,2024-03-06,0,635,False,promiscu,
42809,Anestesia,2025-03,161.3,2,2,0,2025,3,1199.92,281.24,2223.12,0.5397459426391739,0.5060275648637951,1023.1999999999998,34.90909090909091,10.013214409464993,11,2025-03-25,2024-03-06,251,635,False,perdut,
42813,Anestesia,2025-02,375.64,1,3,0,2025,2,553.56,553.56,2223.12,0.24900140343301305,0.9960056137320522,1669.56,167.5,69.5,2,2025-02-10,2024-03-12,294,629,False,promiscu,
42819,Anestesia,2025-11,479.82,1,5,0,2025,11,886.8299999999999,886.8299999999999,5683.4,0.1560386388429461,0.6241545553717844,4796.57,164.0,0.0,1,2025-11-17,2025-06-06,14,178,False,marginal,
42819,Bioseguridad,2025-10,437.28,1,12,0,2025,10,1206.6399999999999,1206.6399999999999,2778.9,0.43421497714923163,1.0,1572.2600000000002,70.0,21.0,2,2025-10-24,2025-06-06,38,178,False,promiscu,
42821,Anestesia,2025-04,1063.02,1,10,0,2025,4,2783.12,2783.12,3410.04,0.8161546492123259,1.0,626.9200000000001,202.0,70.0,2,2025-04-28,2024-03-20,217,621,False,fidel,
42828,Anestesia,2025-11,620.09,1,7,0,2025,11,2818.36,1560.93,4546.72,0.6198666291304501,1.0,1728.3600000000001,116.2,22.139557357815445,5,2025-11-05,2024-04-03,26,607,False,promiscu,
42830,Anestesia,2025-11,442.93,1,5,0,2025,11,2385.52,1050.77,2223.12,1.0,1.0,0.0,116.4,55.36641581319852,5,2025-11-06,2024-04-03,25,607,False,fidel,
42843,Anestesia,2025-11,1206.77,1,16,1,2025,11,3440.0,3440.0,2223.12,1.0,1.0,0.0,278.0,62.0,2,2025-11-28,2024-05-21,3,559,False,fidel,
42848,Anestesia,2025-11,826.79,1,8,0,2025,11,2911.56,2309.5299999999997,3410.04,0.853819896540803,1.0,498.48,186.66666666666666,13.02134998974974,3,2025-11-06,2024-04-25,25,585,False,fidel,
42849,Anestesia,2025-05,1396.04,1,10,0,2025,5,2616.02,2616.02,2223.12,1.0,1.0,0.0,126.0,1.0,2,2025-05-29,2024-09-19,186,438,False,fidel,
42855,Anestesia,2025-06,336.35,1,2,0,2025,6,1546.35,1103.51,2223.12,0.6955764870992119,1.0,676.77,127.33333333333333,55.954346470036526,3,2025-06-03,2024-05-17,181,563,False,promiscu,
42859,Anestesia,2025-10,961.03,1,10,0,2025,10,5617.849999999999,2883.03,3410.04,1.0,1.0,0.0,102.6,18.51053753946654,5,2025-10-15,2024-05-20,47,560,False,fidel,
42864,Anestesia,2025-11,1631.01,1,26,0,2025,11,9872.49,4184.36,3410.04,1.0,1.0,0.0,80.16666666666667,35.592212007060695,6,2025-11-10,2024-07-17,21,502,False,fidel,
42865,Anestesia,2025-06,1033.5,1,10,0,2025,6,4073.7799999999997,3070.3900000000003,9093.44,0.44799107928352744,1.0,5019.660000000001,132.0,66.9676538835479,3,2025-06-23,2024-05-23,161,557,False,promiscu,
42865,Bioseguridad,2024-11,943.66,1,12,0,2024,11,943.66,943.66,4446.24,0.21223775594659758,0.8489510237863903,3502.58,,,0,2024-11-26,2024-11-26,370,370,False,fugat,
42867,Anestesia,2025-01,412.25,1,3,0,2025,1,1487.29,1487.29,2223.12,0.669010219871172,1.0,735.8299999999999,228.0,0.0,1,2025-01-10,2024-05-27,325,553,False,promiscu,
42867,Bioseguridad,2025-11,397.52,1,12,0,2025,11,1180.8799999999999,1180.8799999999999,1086.44,1.0,1.0,0.0,263.5,68.5,2,2025-11-05,2024-05-27,26,553,False,fidel,
42871,Anestesia,2025-10,1296.3200000000002,1,16,0,2025,10,4911.34,3679.86,4546.72,1.0,1.0,0.0,140.66666666666666,14.522013940527977,3,2025-10-30,2024-09-03,32,454,False,fidel,
42889,Anestesia,2025-08,599.43,2,14,0,2025,8,1098.25,1098.25,3410.04,0.3220636708073806,1.0,2311.79,217.0,192.0,2,2025-08-26,2024-06-18,97,531,False,promiscu,
42896,Anestesia,2025-10,937.86,1,16,0,2025,10,2805.95,2378.9700000000003,2223.12,1.0,1.0,0.0,152.66666666666666,85.64396586385342,3,2025-10-10,2024-07-09,52,510,False,fidel,
42900,Anestesia,2025-09,513.5799999999999,1,6,0,2025,9,1476.52,1087.82,4546.72,0.3247439912728296,0.9570151669775133,3070.2000000000003,69.33333333333333,25.590796956892312,3,2025-09-15,2025-02-19,77,285,False,promiscu,
42900,Bioseguridad,2025-06,283.54,1,3,0,2025,6,283.54,283.54,2223.12,0.1275414732448091,0.5101658929792364,1939.58,,,0,2025-06-02,2025-06-02,182,182,False,perdut,
42902,Anestesia,2025-11,882.88,1,15,0,2025,11,3698.36,2767.2200000000003,3410.04,1.0,1.0,0.0,131.33333333333334,13.523641850067197,3,2025-11-14,2024-10-16,17,411,False,fidel,
42909,Anestesia,2025-10,160.14,1,2,0,2025,10,1556.3999999999999,450.05999999999995,2223.12,0.7000971607470582,0.8097808485371909,666.72,43.9,30.405427147139374,10,2025-10-06,2024-07-24,56,495,False,fidel,
